LSOA11CD,LSOA11NM,area,NO2,NOx,PM25,PM10,AQ,IMD,IMD_R,population,pop_density,LAD11NM
E01000738,Bromley 014D,0.514551323,23.32722368,35.01693788,10.00224398,14.75262587,311.2942892,20.161,5,1649,3204.733766,Bromley
E01000739,Bromley 014E,0.228762931,21.59381533,30.06866354,9.793300353,14.08785728,333.3239387,42.448,2,1699,7426.902557,Bromley
E01000740,Bromley 005A,0.711890042,26.05378497,38.59517294,10.45271574,15.68060515,288.8944935,25.699,4,2246,3154.981621,Bromley
E01000741,Bromley 005B,0.134822398,25.81226232,38.10018366,10.4463936,15.56854671,290.8716059,24.882,4,1917,14218.70574,Bromley
E01000742,Bromley 005C,0.26635553,25.45963335,37.08987881,10.3883831,15.37369708,294.8485485,23.251,4,2342,8792.759062,Bromley
E01000743,Bromley 009A,0.311847013,26.48875911,40.51593941,10.53073862,15.89468103,283.4357108,34.812,2,1961,6288.339861,Bromley
E01000744,Bromley 009B,0.211109463,25.20014421,36.76509406,10.34178186,15.36763889,296.4834032,41.713,2,1633,7735.323541,Bromley
E01000745,Bromley 005D,0.472224461,26.76523965,40.59151514,10.54329235,15.91092283,282.4806048,19.473,5,2057,4355.97935,Bromley
E01000746,Bromley 005E,0.178176683,25.98351261,38.3424031,10.46997297,15.68107382,289.2971149,17.48,6,2125,11926.36415,Bromley
E01000747,Bromley 042B,9.938749997,18.77011647,24.23614404,9.278889694,13.2373564,373.4594312,20.247,5,2069,208.1750724,Bromley
E01000748,Bromley 042C,9.882355839,17.25760757,21.55036993,9.018788881,12.62874708,400,12.664,7,1559,157.7559061,Bromley
E01000749,Bromley 036A,9.214715988,18.34981804,23.47460581,9.195520861,12.97476012,381.2619927,11.329,7,1735,188.2857814,Bromley
E01000750,Bromley 036B,0.31376299,20.99595883,29.6787263,9.654537075,14.00117469,338.4198801,30.702,3,1462,4659.568039,Bromley
E01000751,Bromley 036C,1.840516471,20.02482237,26.99995176,9.46676631,13.5930257,354.1713764,6.681,9,2084,1132.290872,Bromley
E01000752,Bromley 036D,1.383840292,19.98570775,27.04649873,9.474463637,13.57426803,354.2536646,8.395,9,1722,1244.363248,Bromley
E01000753,Bromley 031A,0.865998353,20.88226785,28.55761587,9.63943751,13.8892409,342.591213,6.135,9,1927,2225.177442,Bromley
E01000754,Bromley 031B,0.384787666,21.52215252,30.71547859,9.761544856,14.14227767,332.0354233,7.427,9,1718,4464.800072,Bromley
E01000755,Bromley 031C,0.343752482,21.73830156,31.24208599,9.786250582,14.23254674,329.2558937,5.078,10,1566,4555.603476,Bromley
E01000756,Bromley 033D,1.008409938,21.39628281,30.27515119,9.701784769,14.12770763,334.1887693,4.925,10,1629,1615.414464,Bromley
E01000757,Bromley 031D,0.539978032,20.26070149,27.2031775,9.542590147,13.61711366,351.6504295,4.451,10,1524,2822.337041,Bromley
E01000758,Bromley 031E,0.304624727,20.64612316,28.41149372,9.628289072,13.81659846,344.5109447,3.339,10,1474,4838.740488,Bromley
E01000759,Bromley 034A,4.591363401,20.43943509,27.37042683,9.548373096,13.76362398,349.3770552,7.816,9,1594,347.1735649,Bromley
E01000760,Bromley 034B,0.50666744,22.40142792,32.61695412,9.888111237,14.5935827,320.8537603,9.071,8,1523,3005.916465,Bromley
E01000761,Bromley 034C,0.586702996,21.44515858,30.03380341,9.740615666,14.18453372,333.8482517,7.262,9,1586,2703.241692,Bromley
E01000762,Bromley 018D,0.322931963,22.82141986,32.53110448,9.996653807,14.58401116,318.6768237,6.964,9,1672,5177.561195,Bromley
E01000763,Bromley 027A,0.848743269,21.96792869,30.29221707,9.846781637,14.28371937,329.7046093,5.404,10,1430,1684.843995,Bromley
E01000764,Bromley 027B,0.497961147,22.49561296,31.7774148,9.940720773,14.46645933,322.5545017,12.203,7,1749,3512.322215,Bromley
E01000765,Bromley 034D,2.308994712,21.21114799,28.87979134,9.67977862,13.9878193,339.4372846,7.214,9,1829,792.1196141,Bromley
E01000766,Bromley 027C,0.37040087,22.58822001,32.37953886,9.962225919,14.53860352,320.3498435,3.044,10,1762,4757.008266,Bromley
E01000767,Bromley 027D,0.313548253,22.37648083,31.90901584,9.924117742,14.48543275,322.7206808,4.764,10,1577,5029.528896,Bromley
E01000768,Bromley 034E,0.475166054,21.95910609,31.05303778,9.838004754,14.34274039,327.7110402,8.72,8,1496,3148.37305,Bromley
E01000769,Bromley 024A,1.197575744,22.86091196,31.96408923,9.967457674,14.59418501,319.9252231,23.938,4,1451,1211.614386,Bromley
E01000770,Bromley 012D,0.686335114,24.10954046,34.84578577,10.17236956,14.96715081,306.4610688,6.02,9,1480,2156.381002,Bromley
E01000771,Bromley 041C,0.371150079,25.37698217,38.27430344,10.37015969,15.40587492,293.2522639,5.485,10,1814,4887.510745,Bromley
E01000772,Bromley 012E,0.331735114,24.69714822,36.73744119,10.27114306,15.26562743,299.0711765,4.052,10,1599,4820.110779,Bromley
E01000773,Bromley 024B,0.308403763,24.15195481,34.87262972,10.17452709,14.94605558,306.388048,6.474,9,1631,5288.521728,Bromley
E01000774,Bromley 041D,0.376859494,25.22399652,38.13281205,10.33463535,15.35852138,294.4253273,9.362,8,1473,3908.618523,Bromley
E01000775,Bromley 024C,1.10705429,23.39540104,33.30067396,10.03401487,14.73776814,314.0513138,7.336,9,2348,2120.943862,Bromley
E01000777,Bromley 024D,0.246069321,24.59002165,36.62526513,10.24808105,15.26181538,299.7735234,7.717,9,1640,6664.788568,Bromley
E01000778,Bromley 024E,0.206310364,24.79958481,37.06120123,10.2942699,15.30433203,297.8636162,13.162,7,1633,7915.259163,Bromley
E01000779,Bromley 001A,1.159490662,24.70479834,35.83126333,10.21613939,15.15501671,301.6096148,15.109,6,1278,1102.2081,Bromley
E01000780,Bromley 001B,0.209043395,24.44768452,35.83540316,10.23229054,15.12064559,302.3874031,22.669,4,1589,7601.29253,Bromley
E01000781,Bromley 001C,0.172645256,24.96112057,37.68603199,10.30501985,15.3222771,296.2611519,37.305,2,1550,8977.947247,Bromley
E01000782,Bromley 001D,0.282151357,23.6377711,33.70849957,10.08439398,14.7881718,311.7709178,47.689,1,1619,5738.054984,Bromley
E01000783,Bromley 001E,0.188705997,24.03693848,35.04104607,10.18170486,14.89705598,306.6483762,31.443,3,1769,9374.370844,Bromley
E01000784,Bromley 002E,0.224756873,23.92735477,34.83342506,10.14671394,14.86712496,307.8198898,10.181,8,1616,7189.991473,Bromley
E01000785,Bromley 001F,0.21035418,23.27828486,32.82735455,10.06155199,14.63016107,315.7397832,31.622,3,1591,7563.434211,Bromley
E01000786,Bromley 032A,0.945590501,19.64362883,26.22721453,9.422091882,13.39454241,360.0238138,9.502,8,1453,1536.605961,Bromley
E01000787,Bromley 029C,0.346800439,20.53504457,28.18802761,9.587234998,13.67327938,346.9235751,22.391,4,1456,4198.379923,Bromley
E01000788,Bromley 029D,0.372959473,22.04756431,33.1503961,9.796265321,14.24863801,323.9771212,23.025,4,1547,4147.903764,Bromley
E01000789,Bromley 032B,0.142345624,20.11316644,27.21930652,9.520582028,13.53806177,352.9883022,36.636,2,2040,14331.31514,Bromley
E01000790,Bromley 028C,0.515874443,22.50744211,34.22344154,9.87040234,14.54723829,317.828773,13.639,7,2401,4654.233281,Bromley
E01000791,Bromley 029E,0.402089539,21.65945529,31.77968342,9.745053136,14.12130907,329.4665806,9.652,8,1432,3561.395807,Bromley
E01000792,Bromley 032C,0.31469806,19.88418344,26.62111112,9.483089204,13.45890527,356.6786248,18.856,5,1494,4747.407727,Bromley
E01000793,Bromley 032D,0.471154163,20.63493362,28.84620479,9.636145008,13.84828955,343.1276663,4.826,10,1473,3126.365247,Bromley
E01000794,Bromley 035E,0.459443413,20.04994416,27.13136424,9.542303207,13.57563852,353.0416494,3.686,10,1578,3434.590538,Bromley
E01000795,Bromley 032E,0.288194137,19.69519258,26.46722637,9.470343492,13.44816217,358.1850722,14.293,6,1403,4868.246162,Bromley
E01000796,Bromley 009C,0.0999556,25.25998954,36.80087396,10.3897141,15.33835718,296.0187229,30.14,3,1681,16817.46701,Bromley
E01000797,Bromley 013E,0.657206231,25.57986995,38.02483761,10.38289749,15.43070188,292.8436911,13.477,7,1737,2643.005981,Bromley
E01000798,Bromley 009D,0.133165777,26.26247843,40.02940884,10.54953706,15.92262322,284.3515064,42.145,2,1548,11624.60829,Bromley
E01000799,Bromley 004A,0.217265395,27.34877288,43.46595444,10.68745194,16.31722345,274.4637334,19.434,5,1862,8570.163706,Bromley
E01000800,Bromley 009E,0.231396919,25.85783649,38.63412699,10.46655379,15.62368997,289.5194559,28.064,3,1848,7986.277464,Bromley
E01000801,Bromley 015E,0.18778707,26.48361715,40.86491164,10.54934021,15.96656314,282.4854253,18.196,5,1630,8680.043841,Bromley
E01000802,Bromley 004B,0.18704778,25.74081659,37.92583887,10.47821787,15.57987415,290.9960043,19.757,5,1792,9580.439809,Bromley
E01000803,Bromley 004C,0.257424831,25.76828665,38.05805536,10.49595608,15.65038045,290.2164924,17.243,6,1707,6631.061946,Bromley
E01000804,Bromley 004D,0.666566451,25.44957207,37.09219035,10.40087288,15.3993149,294.6308192,8.331,9,1543,2314.847974,Bromley
E01000805,Bromley 004E,0.157145518,27.3353019,43.07900729,10.69495125,16.26479224,275.1304893,21.754,4,1853,11791.61853,Bromley
E01000806,Bromley 009F,0.163917817,26.74948002,41.11055726,10.63466228,16.02221534,280.5620279,25.697,4,2019,12317.14791,Bromley
E01000807,Bromley 022C,0.811648605,21.21968138,28.82117492,9.700243766,13.8989923,339.9367553,6.047,9,1657,2041.523868,Bromley
E01000808,Bromley 025A,0.336060099,21.59406482,30.51614704,9.778819503,14.05439866,332.6218318,7.005,9,1585,4716.418294,Bromley
E01000809,Bromley 022D,0.548656667,21.03851463,28.60487715,9.691363843,13.90408496,341.2543987,4.188,10,1532,2792.274462,Bromley
E01000810,Bromley 025B,0.371085906,21.56683836,30.30555569,9.79424424,14.06481877,333.0016346,2.339,10,1518,4090.69699,Bromley
E01000811,Bromley 025C,0.295533379,21.36654048,29.69815387,9.757022517,14.02003206,335.8442618,5.127,10,1358,4595.081623,Bromley
E01000812,Bromley 028D,0.382809146,20.87983031,28.82421462,9.668610756,13.82418124,342.0485037,10.196,8,1588,4148.281239,Bromley
E01000813,Bromley 025D,0.610544209,21.22174708,29.41517243,9.707307874,13.95956893,337.9569672,3.255,10,1655,2710.696418,Bromley
E01000814,Bromley 028E,0.477870602,20.67979858,28.22878188,9.62796308,13.74111812,345.3710257,4.284,10,1438,3009.182807,Bromley
E01000815,Bromley 025E,0.499307663,21.60567093,30.19620558,9.778771775,14.06990944,333.2285373,2.586,10,1531,3066.245751,Bromley
E01000816,Bromley 040A,0.299020898,24.26287507,35.30802988,10.24819726,15.12693936,303.6517566,14.081,7,1526,5103.322249,Bromley
E01000818,Bromley 040B,1.292308612,23.08783776,32.09284778,9.980020918,14.53409726,319.1566014,13.454,7,1614,1248.927683,Bromley
E01000819,Bromley 040C,0.397713452,24.51415345,36.36835175,10.25133716,15.2414597,300.4889449,26.536,4,1743,4382.55229,Bromley
E01000820,Bromley 008C,0.587458462,23.80233538,34.07593104,10.10861302,14.77541757,310.4362398,21.127,5,1632,2778.06876,Bromley
E01000822,Bromley 008D,0.218524119,25.12928436,37.96918984,10.34870168,15.39654423,294.6050493,13.278,7,1737,7948.779345,Bromley
E01000823,Bromley 008E,0.242692342,24.44723532,36.29453357,10.29851897,15.15735638,300.8588552,11.568,7,1718,7078.921354,Bromley
E01000824,Bromley 008F,0.168851544,25.78787462,40.59586256,10.48760398,15.83073781,285.7748775,15.415,6,1343,7953.732414,Bromley
E01000825,Bromley 008G,0.174391974,25.08275089,38.36151951,10.4113211,15.42211674,293.4918163,17,6,1724,9885.77606,Bromley
E01000826,Bromley 021A,0.51390076,22.84138011,32.13180405,9.959430395,14.49815655,320.2839448,4.317,10,1604,3121.225194,Bromley
E01000827,Bromley 021B,0.37474923,23.77649695,35.0026982,10.12591384,14.93979515,307.747717,5.195,10,1968,5251.511788,Bromley
E01000828,Bromley 011E,0.346001451,23.9615124,34.92125538,10.11558514,14.84835798,307.9423576,10.099,8,1810,5231.191938,Bromley
E01000829,Bromley 018E,0.221568317,24.05024394,35.45176885,10.18781778,14.99327786,305.2989531,6.085,9,1910,8620.366053,Bromley
E01000830,Bromley 021C,0.59122595,23.48418058,33.60177307,10.05872096,14.75367173,312.8794227,3.748,10,1518,2567.5463,Bromley
E01000831,Bromley 021D,0.40673969,23.12628164,32.75855961,10.01943844,14.59914369,316.9250778,8.153,9,1747,4295.130381,Bromley
E01000832,Bromley 030A,0.864703689,22.511939,31.4577923,9.905059141,14.40328669,323.897434,5.996,9,1497,1731.228881,Bromley
E01000833,Bromley 021E,0.361081688,22.50467401,31.42422745,9.916478437,14.39655262,323.9315152,2.759,10,1415,3918.780844,Bromley
E01000834,Bromley 027E,0.209871948,23.16800456,33.60094933,10.04292944,14.73459611,314.1356662,4.859,10,1328,6327.667951,Bromley
E01000835,Bromley 030B,0.334831865,24.23078801,36.70513638,10.16055381,15.06005859,302.552619,7.308,9,1734,5178.718585,Bromley
E01000836,Bromley 030C,0.21226968,22.3803728,31.37454948,9.912963078,14.39048032,324.5352772,5.562,10,1419,6684.892543,Bromley
E01000837,Bromley 030D,0.484905501,23.19897036,33.3832173,10.02439968,14.71346621,314.7436295,10.214,8,1540,3175.87653,Bromley
E01000838,Bromley 030E,0.544573772,22.36596337,31.75742252,9.909915482,14.45803625,323.3747753,5.005,10,1465,2690.177302,Bromley
E01000839,Bromley 030F,0.268086076,21.75797632,29.68910591,9.790077383,14.21203913,332.8842615,4.317,10,1416,5281.885649,Bromley
E01000840,Bromley 030G,0.800436596,22.17533631,31.42591118,9.854028395,14.47730529,325.1538097,10.385,8,1491,1862.733423,Bromley
E01000841,Bromley 030H,0.337534499,22.97004743,33.35116233,9.979500975,14.63065255,316.4376575,4.549,10,1655,4903.202496,Bromley
E01000842,Camden 011A,0.103698645,31.27481078,49.10726025,11.12108015,16.95353659,254.6514981,8.523,9,1754,16914.39658,Camden
E01000843,Camden 014A,0.084528494,32.65687157,52.92596452,11.30728445,17.49153826,245.5232638,13.567,7,1989,23530.52687,Camden
E01000844,Camden 011B,0.1147463,32.60481806,53.06173494,11.28771726,17.39539106,246.0407669,9.797,8,2129,18553.9751,Camden
E01000845,Camden 014B,0.11842491,33.19952718,54.32670133,11.35089799,17.60506263,242.8376048,11.305,7,1849,15613.26924,Camden
E01000846,Camden 014C,0.082062956,35.67897635,62.19207989,11.60220497,18.1231225,230.4368995,22.13,4,1749,21312.90525,Camden
E01000847,Camden 014D,0.098828699,34.69891951,59.33256875,11.50243454,17.84975482,235.2145117,17.13,6,2009,20328.10335,Camden
E01000848,Camden 011C,0.09972397,33.05454768,54.99195774,11.39258803,17.45132605,242.9268988,6.035,9,2105,21108.26518,Camden
E01000849,Camden 011D,0.079004981,32.96673284,54.43660372,11.37822433,17.58283666,243.0244415,7.694,9,1952,24707.30283,Camden
E01000850,Camden 026A,0.195651361,40.65787937,73.89390372,14.14924402,22.97984656,190.306026,14.252,6,2253,11515.38117,Camden
E01000851,Camden 026B,0.135560309,42.64006377,82.75620833,14.04001566,23.11576922,185.3824643,14.959,6,2559,18877.20695,Camden
E01000852,Camden 026C,0.124332607,45.99847771,97.59082697,14.13234681,24.65365119,174.6414444,14.633,6,2037,16383.47379,Camden
E01000853,Camden 025A,0.058450808,38.2766358,65.62282591,13.05454695,21.29177051,206.3245095,30.826,3,1767,30230.54893,Camden
E01000854,Camden 026D,0.190657829,43.75412336,89.18067521,14.03871662,23.77370776,180.9699916,15.832,6,2036,10678.81664,Camden
E01000855,Camden 028A,0.321740821,40.06157593,72.0706199,13.8210655,22.63793113,194.0191621,14.66,6,1747,5429.836339,Camden
E01000856,Camden 019A,0.119914184,39.10509899,72.9354235,12.30264841,20.42771279,208.8078835,31.404,3,1908,15911.37877,Camden
E01000857,Camden 018A,0.0755777,32.95693321,53.04828168,11.37986707,17.5309077,244.277373,14.85,6,1648,21805.37368,Camden
E01000858,Camden 018B,0.219061844,35.1955882,60.09339721,11.79441679,18.61634163,229.1983844,37.66,2,2169,9901.313541,Camden
E01000859,Camden 018C,0.095242406,32.91672929,52.83202689,11.46363569,17.69339735,243.2669306,7.224,9,1778,18668.15508,Camden
E01000860,Camden 018D,0.209615922,34.54424979,57.51944205,11.63747906,18.22703747,234.20779,17.703,5,1438,6860.165914,Camden
E01000861,Camden 019B,0.11255639,39.31865119,72.96402753,12.36513344,20.61291019,207.6307224,33.498,2,1747,15521.10896,Camden
E01000862,Camden 018E,0.169641968,36.90332444,65.0027355,12.01725679,19.09335566,221.1081438,10.864,8,1852,10917.10988,Camden
E01000863,Camden 021A,0.163270061,38.38886589,70.14976667,12.22086387,19.96693352,212.7218345,34.37,2,1917,11741.28306,Camden
E01000864,Camden 015A,0.099435618,35.24387179,59.81808169,11.82592001,18.98356611,227.7803035,17.932,5,1870,18806.13841,Camden
E01000865,Camden 015B,0.10841813,37.4446121,68.2879571,12.16264642,19.83396038,215.4703184,13.236,7,1889,17423.28518,Camden
E01000866,Camden 009A,0.141684795,34.77728307,58.96764673,11.71269532,18.66915552,230.8144089,22.434,4,2815,19868.04584,Camden
E01000867,Camden 015C,0.080597434,39.6696174,75.78526855,12.28601892,20.39327694,207.2723891,28.4,3,2079,25794.86599,Camden
E01000868,Camden 015D,0.083051364,35.06572266,59.15872502,11.9376902,19.32443747,226.5431205,39.291,2,1857,22359.65673,Camden
E01000869,Camden 015E,0.114118259,36.29055258,64.78132924,11.88833067,19.40696846,221.7561178,22.144,4,2466,21609.16252,Camden
E01000870,Camden 009B,0.127709688,34.56593512,59.16569508,11.76161294,18.5158318,231.2353858,26.832,3,1898,14861.83254,Camden
E01000871,Camden 005A,0.302526557,30.21769389,48.36875192,10.99872446,16.87519376,258.4999168,14.237,7,2067,6832.458025,Camden
E01000872,Camden 005B,0.15150155,32.19921746,54.55144884,11.37428204,17.72918385,243.6234948,24.312,4,2238,14772.12607,Camden
E01000873,Camden 005C,0.12420658,29.87083084,46.41958344,10.92929076,16.59889131,262.8005868,8.615,9,1893,15240.73847,Camden
E01000874,Camden 005D,0.085902741,34.38789264,62.40366606,11.4844079,18.28477089,232.316697,4.907,10,1909,22222.80672,Camden
E01000875,Camden 013A,0.115552532,32.11147508,53.65505434,11.32522979,17.48879823,245.7524451,21.838,4,1939,16780.24678,Camden
E01000876,Camden 013B,0.117427614,31.40387478,51.51506079,11.23309465,17.14605723,250.7284996,29.94,3,2229,18981.90656,Camden
E01000877,Camden 005E,0.112385535,33.24708463,57.97317881,11.42235004,18.26894411,237.1643737,11.158,8,1886,16781.51909,Camden
E01000878,Camden 004A,0.187277663,32.59914775,55.95055263,11.22953295,17.59636006,243.537857,5.647,10,2380,12708.40289,Camden
E01000879,Camden 004B,0.179813779,30.98225523,49.10526992,11.03248263,16.77626465,256.6127084,5.877,10,1745,9704.484347,Camden
E01000880,Camden 004C,0.201611308,31.70842739,52.3273307,11.1604207,17.24832207,249.637432,6.105,9,1980,9820.877701,Camden
E01000881,Camden 008A,0.147104752,34.28414637,60.306065,11.58523473,17.92415433,234.3758413,13.429,7,2051,13942.44562,Camden
E01000882,Camden 008B,0.12018309,32.58640469,53.65746458,11.33419542,17.34756922,245.492251,4.319,10,2040,16974.1018,Camden
E01000883,Camden 008C,0.139814861,35.12942177,62.51090361,11.68706477,18.48153462,229.1010554,9.536,8,1880,13446.35317,Camden
E01000884,Camden 004D,0.245942139,31.16207138,50.62544791,11.04622258,17.16467331,253.1683932,5.273,10,1858,7554.622442,Camden
E01000885,Camden 004E,0.310359349,29.50745707,45.16539705,10.81293496,16.37871142,266.7119705,7.027,9,1808,5825.505196,Camden
E01000886,Camden 006A,0.099798659,31.92936181,51.47733142,11.25912151,17.28783022,249.0651309,9.126,8,1716,17194.61983,Camden
E01000887,Camden 006B,0.097790082,32.40758175,52.86542486,11.2549477,17.31541948,247.0816457,13.063,7,1795,18355.6446,Camden
E01000888,Camden 006C,0.094388457,32.49304301,53.10529514,11.31755681,17.42768487,245.8443436,14.584,6,1862,19726.98852,Camden
E01000889,Camden 007A,0.114134385,33.39494681,56.51643901,11.63354618,17.75029701,238.4791232,30.868,3,2124,18609.64164,Camden
E01000890,Camden 007B,0.075626267,33.36082867,56.34849706,11.59436146,17.75249763,238.8988037,40.883,2,1764,23325.22914,Camden
E01000891,Camden 007C,0.078561066,31.90460588,51.04977125,11.35732481,17.41809596,248.2187534,38.283,2,1776,22606.61791,Camden
E01000892,Camden 006D,0.1215588,32.72087629,54.02012476,11.41672989,17.46471949,243.9414136,15.799,6,2353,19356.88742,Camden
